sample_id,time_s,step_id,pose_x_m,pose_y_m,pose_theta_deg,gt_x_m,gt_y_m,localization_error_m,path_length_m,coverage_percent,coverage_cleaned_cells,coverage_total_cells,uncleaned_cells,frontier_cells,gray_gap_cells,gray_gap_components,planner_intent,planner_mode,navigation_phase,nav_state,owner_source,control_owner,route_active,route_kind,route_len_cells,route_cost_m,route_status,map_mature,known_map_active,dock_completed,raw_obstacle_cells,actual_obstacle_cells,no_go_cells,hypothesis_obstacle_cells,contact_obstacle_cells,structural_obstacle_cells,thin_obstacle_cells,weak_unconfirmed_obstacle_cells,gt_obstacle_cells,false_occupied_cells,false_free_cells,false_occupied_ratio,obstacle_precision,obstacle_recall,quality_ok,quality_debug,loop_ms,planner_ms,planner_nodes,load_shedding,bumper_active,low_obstacle_debug,bumper_events,recovery_events,route_abort_events,known_wait_events,low_obstacle_marks
293,300.064,9376,0.252347,-5.75946,-179.988,-3.86611,-3.0101,0.00167873,22.0858,33.3985,63557,190299,126742,26856,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,SCAN_AROUND,frontier-hold,SCAN_AROUND:active RGB-D scan: t=5.8s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.33m len=3 score=99.2 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=13deg corne commitType=frontier intent=EXPAND_MAP fr=268 exploreRoute=frontier-only cost=2. noise=cache18:obs-3/ defer=0 plan=75ms/186,0,0,0,,,,,,,,,,,,,,,,,57.2336,74.7428,186,load=shed loop=57 ema=30,0,lowObs=idle,0,2,0,0,0
294,301.088,9408,0.246525,-5.76111,-164.594,-3.87176,-3.01174,0.00184022,22.0918,34.2473,65203,190389,125186,26950,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.507395,wavefront frontier cost=0.51m len=4 score=95.7 comp=0 fp=851/0.10 cont=0.0 wall=0.0 seg=point geom first=36deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache62:obs-3/ defer=0 plan=174ms/408,0,0,0,,,,,,,,,,,,,,,,,114.161,174.302,408,load=shed loop=114 ema=192,0,lowObs=idle,0,2,0,0,0
295,302.112,9440,0.191089,-5.77639,-168.767,-3.92732,-3.02703,0.00172842,22.1493,34.2935,65291,190389,125098,26950,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:hard-core heading  t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=90.7 comp=0 fp=651/0.00 cont=0.0 wall=0.0 seg=point geom first=49deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache17:obs-3/ defer=0 plan=171ms/769,0,0,0,228,457,659,229,0,228,0,229,520,282,406,0.617068,0.382932,0.219231,1,quality_gate=n/a,72.0884,170.856,769,load=shed loop=72 ema=68,0,lowObs=idle,0,2,0,0,0
296,303.136,9472,0.191089,-5.77639,-177.095,-3.92731,-3.02701,0.00172952,22.1493,34.2935,65291,190389,125098,26950,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:hard-core heading  t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=91.7 comp=0 fp=651/-0.00 cont=0.0 wall=0.0 seg=point geom first=39deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache52:obs-3/ defer=0 plan=187ms/3265,0,0,0,,,,,,,,,,,,,,,,,56.2073,187.371,3265,load=shed loop=56 ema=107,0,lowObs=idle,0,2,0,0,0
297,304.16,9504,0.191089,-5.77639,-177.848,-3.92731,-3.02701,0.00172929,22.1493,34.2935,65291,190389,125098,26950,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=91.7 comp=0 fp=651/-0.00 cont=0.0 wall=0.0 seg=point geom first=39deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache52:obs-3/ defer=0 plan=187ms/3265,0,0,0,,,,,,,,,,,,,,,,,95.3568,187.371,3265,load=shed loop=95 ema=54,0,lowObs=idle,0,2,0,0,0
298,305.184,9536,0.10033,-5.7755,177.43,-4.01805,-3.02613,0.00175244,22.2401,34.337,65381,190410,125029,26973,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.513277,wavefront frontier cost=0.51m len=4 score=92.3 comp=0 fp=651/-0.00 cont=0.0 wall=0.0 seg=point geom first=37deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache18:obs-3/ defer=0 plan=160ms/122,0,0,0,,,,,,,,,,,,,,,,,77.269,160.186,122,load=shed loop=77 ema=56,0,lowObs=idle,0,2,0,0,0
299,306.208,9568,0.0399076,-5.77195,160.795,-4.07856,-3.02256,0.00166383,22.3007,34.337,65381,190410,125029,26973,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=87.9 comp=0 fp=547/0.00 cont=0.0 wall=0.0 seg=point geom first=25deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache69:obs-3/ defer=0 plan=165ms/205,0,0,0,,,,,,,,,,,,,,,,,55.511,165.259,205,load=shed loop=56 ema=58,0,lowObs=idle,0,2,0,0,0
300,307.232,9600,0.0399077,-5.77195,112.454,-4.07856,-3.02252,0.00164456,22.3007,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,228,457,659,229,0,228,0,229,520,282,406,0.617068,0.382932,0.219231,1,quality_gate=n/a,163.832,72.9969,540,load=shed loop=164 ema=82,0,lowObs=idle,0,2,0,0,0
301,308.256,9632,0.0399081,-5.77195,65.6498,-4.0785,-3.02251,0.0016971,22.3007,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:grid realign retry t=0.6s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,80.6692,72.9969,540,load=shed loop=81 ema=56,0,lowObs=idle,0,2,0,0,0
302,309.28,9664,0.0192272,-5.79056,40.1364,-4.09914,-3.04114,0.00174487,22.3285,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RECOVERY_BACKUP,recovery,RECOVERY:backup: grid reali t=0.6s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,58.9829,72.9969,540,load=shed loop=59 ema=30,0,lowObs=idle,0,3,0,0,0
303,310.304,9696,0.0127431,-5.79592,-9.72236,-4.10561,-3.04654,0.00176956,22.3369,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=-9 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,75.8024,72.9969,540,load=shed loop=76 ema=31,0,lowObs=idle,0,3,0,0,0
304,311.328,9728,0.0127431,-5.79592,-55.2894,-4.10565,-3.04659,0.00175532,22.3369,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=-9 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,56.9558,72.9969,540,load=shed loop=57 ema=34,0,lowObs=idle,0,3,0,0,0
305,312.352,9760,0.0127431,-5.79592,-75.2353,-4.10567,-3.0466,0.00173551,22.3369,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=-9 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,228,457,659,229,0,228,0,229,520,282,406,0.617068,0.382932,0.219231,1,quality_gate=n/a,71.5176,72.9969,540,load=shed loop=72 ema=32,0,lowObs=idle,0,3,0,0,0
306,313.376,9792,0.0127431,-5.79592,-88.921,-4.10569,-3.0466,0.00172016,22.3369,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=-9 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,78.2275,72.9969,540,load=shed loop=78 ema=32,0,lowObs=idle,0,3,0,0,0
307,314.4,9824,0.0127431,-5.79592,-89.2899,-4.10569,-3.0466,0.00171958,22.3369,34.5764,65838,190413,124575,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.34m len=3 score=90.9 comp=0 fp=930/0.01 cont=0.0 wall=0.0 seg=point geom first=53deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache31:obs-3/ defer=0 plan=73ms/540,0,0,0,,,,,,,,,,,,,,,,,77.9771,72.9969,540,load=shed loop=78 ema=38,0,lowObs=idle,0,3,0,0,0
308,315.424,9856,0.0127327,-5.79588,-75.6802,-4.10567,-3.04664,0.00178086,22.3369,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,78.7452,163.7,333,load=shed loop=79 ema=65,0,lowObs=idle,0,3,0,0,0
309,316.448,9888,0.0127443,-5.79592,-32.5475,-4.10563,-3.04668,0.0018076,22.3369,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,75.962,163.7,333,load=shed loop=76 ema=32,0,lowObs=idle,0,3,0,0,0
310,317.472,9920,0.0127443,-5.79592,-13.3719,-4.10562,-3.04666,0.00180331,22.3369,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:grid realign retry t=0.6s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,228,457,659,229,0,228,0,229,520,282,406,0.617068,0.382932,0.219231,1,quality_gate=n/a,163.46,163.7,333,load=shed loop=163 ema=50,0,lowObs=idle,0,3,0,0,0
311,318.496,9952,-0.0127934,-5.79279,-5.68219,-4.13115,-3.0435,0.00180187,22.3626,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RECOVERY_BACKUP,recovery,RECOVERY:backup: grid reali t=0.6s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,61.1365,163.7,333,load=shed loop=61 ema=31,0,lowObs=idle,0,4,0,0,0
312,319.52,9984,-0.023257,-5.79183,39.539,-4.14156,-3.04249,0.00183283,22.3731,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=90 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,81.0674,163.7,333,load=shed loop=81 ema=33,0,lowObs=idle,0,4,0,0,0
313,320.544,10016,-0.023257,-5.79183,68.5259,-4.14159,-3.04247,0.0017945,22.3731,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=90 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,59.2755,163.7,333,load=shed loop=59 ema=33,0,lowObs=idle,0,4,0,0,0
314,321.568,10048,-0.023257,-5.79183,82.8704,-4.14161,-3.04247,0.00177611,22.3731,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_90_IN_PLACE,fallback,PIVOT_90:pivot 90 target=90 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,61.7436,163.7,333,load=shed loop=62 ema=30,0,lowObs=idle,0,4,0,0,0
315,322.592,10080,-0.023257,-5.79183,89.2827,-4.14162,-3.04247,0.00176819,22.3731,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,TURN_SETTLE,fallback,PIVOT_90:pivot 90 target=90 t=3.2s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,228,457,659,229,0,228,0,229,520,282,406,0.617068,0.382932,0.219231,1,quality_gate=n/a,178.217,163.7,333,load=shed loop=178 ema=50,0,lowObs=idle,0,4,0,0,0
316,323.616,10112,-0.023257,-5.79183,89.2827,-4.14162,-3.04247,0.00176822,22.3731,34.6268,65934,190413,124479,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.68m len=5 score=92.3 comp=0 fp=565/0.24 cont=0.0 wall=0.0 seg=point geom first=34deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=obs-3/34 dirty defer=0 plan=164ms/333,0,0,0,,,,,,,,,,,,,,,,,83.9774,163.7,333,load=shed loop=84 ema=59,0,lowObs=idle,0,4,0,0,0
317,324.64,10144,-0.0222201,-5.7071,89.5844,-4.14058,-2.95771,0.00176707,22.4579,34.6741,66024,190413,124389,26970,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,3,0.335888,wavefront frontier cost=0.34m len=3 score=95.2 comp=0 fp=910/0.03 cont=0.0 wall=0.0 seg=point geom first=10deg corne commitType=frontier intent=EXPAND_MAP fr=269 exploreRoute=frontier-only cost=2. noise=cache52:obs-3/ defer=0 plan=201ms/156,0,0,0,,,,,,,,,,,,,,,,,77.8092,201.471,156,load=shed loop=78 ema=57,0,lowObs=idle,0,4,0,0,0
318,325.664,10176,-0.0225763,-5.61133,90.3396,-4.14094,-2.86193,0.00175233,22.5536,34.6274,66127,190967,124840,29183,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.33m len=3 score=104.7 comp=0 fp=884/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=2. noise=cache41:obs-3/ defer=0 plan=399ms/134,0,0,0,,,,,,,,,,,,,,,,,172.497,399.266,134,load=shed loop=172 ema=464,0,lowObs=idle,0,4,0,0,0
319,326.688,10208,-0.0232311,-5.50087,90.3396,-4.14159,-2.75133,0.00171096,22.6641,34.6274,66127,190967,124840,29183,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.33m len=3 score=104.7 comp=0 fp=884/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=2. noise=cache41:obs-3/ defer=0 plan=399ms/134,0,0,0,,,,,,,,,,,,,,,,,108.427,399.266,134,load=shed loop=108 ema=64,0,lowObs=idle,0,4,0,0,0
320,327.712,10240,-0.0239636,-5.37728,90.3396,-4.14233,-2.62778,0.00172061,22.7877,34.8753,66752,191402,124650,29200,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.33m len=3 score=104.7 comp=0 fp=697/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=292 exploreRoute=frontier-only cost=3. noise=cache26:obs-4/ defer=0 plan=175ms/124,0,0,0,236,465,667,229,0,236,0,229,520,290,406,0.623656,0.376344,0.219231,1,quality_gate=n/a,100.073,174.663,124,load=shed loop=100 ema=74,0,lowObs=idle,0,4,0,0,0
321,328.736,10272,-0.0231502,-5.28276,83.8876,-4.14154,-2.53312,0.00165976,22.8823,34.8753,66752,191402,124650,29200,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.500992,wavefront frontier cost=0.50m len=4 score=99.2 comp=0 fp=363/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=292 exploreRoute=frontier-only cost=3. noise=cache43:obs-4/ defer=0 plan=173ms/1345,0,0,0,,,,,,,,,,,,,,,,,105.844,172.717,1345,load=shed loop=106 ema=53,0,lowObs=idle,0,4,0,0,0
322,329.76,10304,-0.0294312,-5.31783,80.4673,-4.14779,-2.5682,0.00168904,22.9438,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,CONTACT_BACKUP,recovery,NONE:route abort: conta t=0.0s d=0.04/0.00,0,none,0,-1,wavefront frontier cost=0.52m len=4 score=87.8 comp=0 fp=626/0.33 cont=0.0 wall=0.0 seg=point geom first=175deg corn commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=3. noise=cache18:obs-3/ defer=0 plan=73ms/168,0,0,0,,,,,,,,,,,,,,,,,74.0794,72.6809,168,load=shed loop=74 ema=109,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
323,330.784,10336,-0.0308287,-5.32616,124.4,-4.14925,-2.57647,0.00161951,22.9522,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,CONTACT_ROTATE,recovery,NONE:route abort: conta t=0.0s d=0.04/0.00,0,none,0,-1,wavefront frontier cost=0.52m len=4 score=87.9 comp=0 fp=603/0.36 cont=0.0 wall=0.0 seg=point geom first=169deg corn commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=3. noise=cache35:obs-3/ defer=2 plan=82ms/120,0,0,0,,,,,,,,,,,,,,,,,57.4832,82.3171,120,load=shed loop=57 ema=36,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
324,331.808,10368,-0.0308291,-5.32616,158.254,-4.14928,-2.57651,0.00159115,22.9522,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,CONTACT_ROTATE,recovery,NONE:route abort: conta t=0.0s d=0.04/0.00,0,none,0,-1,wavefront frontier cost=0.52m len=4 score=87.9 comp=0 fp=603/0.36 cont=0.0 wall=0.0 seg=point geom first=169deg corn commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=3. noise=cache35:obs-3/ defer=2 plan=82ms/120,0,0,0,,,,,,,,,,,,,,,,,67.8357,82.3171,120,load=shed loop=68 ema=28,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
325,332.832,10400,-0.0308291,-5.32616,173.279,-4.14929,-2.57653,0.00159209,22.9522,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,CONTACT_ROTATE,recovery,NONE:route abort: conta t=0.0s d=0.04/0.00,0,none,0,-1,wavefront frontier cost=0.52m len=4 score=87.9 comp=0 fp=603/0.36 cont=0.0 wall=0.0 seg=point geom first=169deg corn commitType=frontier intent=EXPAND_MAP fr=291 exploreRoute=frontier-only cost=3. noise=cache35:obs-3/ defer=2 plan=82ms/120,0,0,0,265,521,726,285,29,265,0,256,520,316,403,0.606526,0.393474,0.225,1,quality_gate=n/a,74.8945,82.3171,120,load=shed loop=75 ema=27,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
326,333.856,10432,-0.0308288,-5.32616,157.004,-4.14936,-2.57651,0.00151468,22.9522,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,invalidated after contact: finish rotate side,0,0,0,,,,,,,,,,,,,,,,,57.5536,82.3171,120,load=shed loop=58 ema=31,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
327,334.88,10464,-0.0308281,-5.32617,108.676,-4.14935,-2.57646,0.00151846,22.9522,35.2613,67609,191737,124128,29117,209,3,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,GRID_REALIGN,fallback,GRID_REALIGN:arena boundary gua t=2.2s d=0.00/0.00,0,none,0,-1,invalidated after contact: finish rotate side,0,0,0,,,,,,,,,,,,,,,,,186.937,82.3171,120,load=shed loop=187 ema=52,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
